ISO,Year,PPP_a_t_na,PPP_n_t_na,PPP_t_na,rVA_a_t,rVA_n_t,rVA_t
EST,1995,0.266991251360154,0.26979463519604113,0.269934717361663,692465015.6108525,14006323663.126776,14683969231.202625
EST,1996,0.278104738809902,0.2757031715313426,0.27601940784366163,709994609.0030729,14548864159.653608,15247554109.210312
EST,1997,0.24144831528440924,0.27325278795635116,0.27252763717064665,872854975.650247,15776043268.852427,16591334429.179611
EST,1998,0.2502051996974476,0.2908122355372993,0.29089099429679544,1144829893.6900594,16388101590.165953,17368371489.23217
EST,1999,0.21179216360105704,0.3013767774474961,0.2979010610170246,987388649.2992132,16508728841.03169,17403323971.10391
EST,2000,0.1963289138417592,0.27327489504928726,0.27051445317367845,1126112547.4745345,17792548064.636875,18791399493.426075
EST,2001,0.2408833812459307,0.284934048449534,0.2830489317653625,907263970.1564133,18812779219.025635,19710182700.505188
EST,2002,0.24929790995697945,0.3162829996444176,0.3136751594698418,1050252515.3223075,19913646579.678123,20913908650.477726
EST,2003,0.29623425317089885,0.3962086390598062,0.392220156598673,1153361747.4833233,21395976248.940712,22484657502.88821
EST,2004,0.3750216480424928,0.45402250615018064,0.4510004922487227,1172250601.1108344,22744683658.716145,23871853387.541935
EST,2005,0.3949820130107563,0.48237050590043207,0.4784448600673602,1173845364.0610905,24957033888.120506,26130879252.181595
EST,2006,0.4240311635850719,0.5301096075594876,0.5252579627373019,1262954983.7422507,27255281740.73034,28526590821.636913
EST,2007,0.5489320628627585,0.650186640447529,0.6471302242073302,1605045715.538826,28966421048.903442,30464719936.923576
EST,2008,0.504771589529816,0.7480744839361124,0.7381740909735964,1638361670.2700977,27850096856.031433,29343952222.847942
EST,2009,0.3643113086693518,0.6931710395402249,0.6782667236241272,1332323332.3602095,23839285931.401646,25078752171.211655
EST,2010,0.4254348233974393,0.6706801695795046,0.660327764370042,1456092808.1352167,24455927327.868904,25777468391.62089
EST,2011,0.5417350772954227,0.7440149106569225,0.7365383054474016,1576867303.7307708,26247082132.41425,27673326217.627224
EST,2012,0.47609347672841007,0.7197683726936525,0.7097383022599877,1603028583.5889032,27061528367.970978,28519277631.234253
EST,2013,0.5090889104892112,0.7785636083477303,0.7670803336163755,1523510579.918352,27586768459.030716,29010855004.52291
EST,2014,0.49277212674825743,0.8014736653092739,0.7882570143996004,1710271912.322413,28358252565.298164,29902895276.843494
EST,2015,0.37216605182111184,0.6783048279972815,0.6645525321137158,1757894656.9878435,28811479435.77886,30392171184.42296
EST,2016,0.37979204349480755,0.6911083266814274,0.6771222204968727,1339695591.2634797,29874698807.20486,31243190946.387848
EST,2017,0.44891067262168555,0.7280869268583071,0.715451180175965,1431178156.77913,31817961726.78113,33277900409.211357
EST,2018,0.49938525873181766,0.7964352401383463,0.782592545520783,1281319075.8853273,33288847221.49476,34695299673.39542
EST,2019,0.4589653486736827,0.7886894381610812,0.7738523893365127,1573424356.4304585,34204053573.442726,35793031637.1822
EST,2020,0.4462031023239112,0.820626805054566,0.8038281700300127,1377665284.4274406,33239909616.60682,34699305638.682274
EST,2021,0.6021322665090766,0.8947932260619684,0.8802222566642419,1187565957.0199544,35579224638.68891,36980570225.43784
EST,2022,1.052903776762588,0.9143697291968739,0.9089610918846195,887561096.2749996,36019303416.187706,37261745792.298836
EST,2023,0.9018499539446162,1.0188821571221762,1.00658220429366,882121495.5217187,34966933813.05396,36184552067.51961
ETH,1990,0.5790473624332562,0.240747792004625,0.33703680072856707,9579312330.06299,21233152265.099777,31624766318.47725
ETH,1991,0.7641667514103828,0.27693680902841783,0.41768602768355,9816134134.344023,17059548772.363796,29269785252.658146
ETH,1992,0.6757987392964881,0.2389148189656337,0.366424394588446,9662369688.167892,14096659734.442951,27011624522.083965
ETH,1993,0.4297210724082454,0.1539919651523383,0.2339064740064088,10298823622.490528,17337388740.762234,30334517779.125656
ETH,1994,0.37542703045996684,0.15846549212405747,0.2188837289399353,10033132430.374578,18935440996.07626,30917433302.835594
ETH,1995,0.3783905095602599,0.1544357598326557,0.21771428978269433,10411050106.362202,20838174028.179314,32876123113.07146
ETH,1996,0.3460468167325002,0.16001399083912368,0.20986270329428833,12176971168.064186,22161275420.882378,36976156842.17488
ETH,1997,0.3626139593715466,0.1571823469506894,0.2138242112769967,12420772050.80776,23134892782.41476,38070254192.318886
ETH,1998,0.33517338184803624,0.15239739460409066,0.20348272017176156,11107577316.57145,23813895290.108086,36131519397.395905
ETH,1999,0.28945799724856774,0.14448079120015486,0.18467456528725987,11484990172.562412,25440163544.858204,37904717415.21819
ETH,2000,0.30954370652158403,0.1482515659185679,0.19367757787548495,11835620408.713264,27013191263.09557,39593585378.464935
ETH,2001,0.2656916338861477,0.14380954948213356,0.17675319860327143,13003994695.1023,28356288587.76525,42618508428.174995
ETH,2002,0.2373977772837264,0.1407340005485816,0.16733002120186652,12764724305.59917,29645498998.498787,43043363040.14143
ETH,2003,0.28092955238105605,0.1513125014239861,0.19053194944039978,11425117227.493158,31338544497.0306,41733507953.95429
ETH,2004,0.2929911866402232,0.15652368777648118,0.1961773761175049,13356916610.61172,33640015924.724037,46788872288.1943
ETH,2005,0.33629957160510277,0.16498297374096976,0.2143298287866463,15165444258.348452,37484158498.17079,52649602756.51924
ETH,2006,0.3857895498637452,0.1789652139604965,0.2387519589790806,16818168515.59475,42201862234.435234,58809733019.661934
ETH,2007,0.4440635056422666,0.20138055409213015,0.27201998136611893,18407107492.182247,47874406838.82622,65491142114.923615
ETH,2008,0.5953909287464909,0.2241951154521597,0.3313697533204837,19790051382.108585,54786597770.67298,72624928629.15695
ETH,2009,0.6257606242804743,0.2223146092818028,0.3380784595269176,21051001565.860413,61655555924.38534,79507634838.90036
ETH,2010,0.490154215468669,0.19381572879214254,0.2802904167159018,22656206369.914436,69120155404.96352,87415076975.73296
ETH,2011,0.5093130669204886,0.19649581329487956,0.2876065410040311,24685687277.30812,80224954865.92078,98525613326.62051
ETH,2012,0.7224621218650612,0.22754984498462216,0.36535778969064614,25900742447.728054,90106052745.03313,107335671463.79787
ETH,2013,0.6919313123546225,0.23444736380351902,0.3633706098598771,27739287378.9113,102292333420.45175,118820422610.00992
ETH,2014,0.7132818918759747,0.2511311638720714,0.38241134454590864,29250174007.596043,117074267246.0313,131441227264.03856
ETH,2015,0.7309593228682387,0.26790394119755173,0.401284635667949,31115683549.929462,134121864112.70204,146220586983.41714
ETH,2016,0.7863387275610967,0.2805052044137392,0.4243714322404767,31839344384.11107,150890664323.6763,158733885158.05508
ETH,2017,0.763738136795629,0.2750039928607204,0.4145346632144551,33965353664.834846,168151195012.4788,174129915690.49036
ETH,2018,0.7122649659690277,0.2763652083013852,0.4061244933190131,35156457240.38816,184923334427.3155,187496912674.2485
ETH,2019,0.8528162805774928,0.27795952700949317,0.43322010619323986,36504509808.25915,206371991904.6978,204271916911.78674
ETH,2020,0.9027739440221613,0.26262093502997613,0.42610333727270944,38057380225.91084,220493267297.83533,216528131090.93124
ETH,2021,0.9285959391850401,0.24654678600540175,0.41396896215175166,40169403373.46389,235062186041.31223,230101722691.60468
ETH,2022,1.0505005584159166,0.28127621582776613,0.4705620985528815,42627188896.33344,250678606296.9994,245004465642.3625
ETH,2023,1.262332477153385,0.36413663684117326,0.59180744071418,45291503696.27233,269623212995.1002,262505361307.70538
FIN,1970,0.11163844179542838,0.12798686036605703,0.13308530091468074,11161815405.92605,68921837246.85631,75644546544.3643
FIN,1971,0.12414243265553683,0.13640391887672956,0.14218385245770038,11054483091.40464,70994165195.70157,77759974720.62662
FIN,1972,0.1339036352105246,0.15183985767546318,0.15666567514064217,10760064587.49029,75976912468.9303,82833303004.11131
FIN,1973,0.1730377260146848,0.19022428330174176,0.19603926371099842,10640061097.824282,80678771780.69975,87677300920.75894
FIN,1974,0.22416829405869496,0.24003789723981472,0.24684069338468026,10194333843.741148,83606545362.42235,90560375052.3441
FIN,1975,0.28956212852295954,0.2790136725867438,0.28909403282293494,9857429632.520582,85293329893.5937,92192644955.92801
FIN,1976,0.28584173559816256,0.2987715375165708,0.3074909936982419,10259318044.529963,86396533939.19649,93483604873.40892
FIN,1977,0.2854611661837469,0.30820823244209566,0.3154735885221255,10033247026.082981,87728166661.784,94786526247.63893
FIN,1978,0.284595272951476,0.3232498886801538,0.3295388698444269,10493298024.52428,90539947638.43639,97874253880.60835
FIN,1979,0.3117244085499805,0.3780815054064897,0.38384603152544433,11472604850.95713,95527095453.45335,103409481296.70097
FIN,1980,0.3707941523320019,0.43121996061667117,0.44015289185109274,12415121148.524878,100540428256.55049,108958715763.16734
FIN,1981,0.3646373121353772,0.4134890276161423,0.4197834749605603,11022358826.78681,103272534689.84314,111298386028.03107
FIN,1982,0.36104587450668785,0.4018988699544692,0.40864812723170135,11362671792.279366,106588071022.83493,114866722592.52827
FIN,1983,0.3179865871337682,0.37724054392986467,0.3821000419859285,12128375964.637629,110122393568.2139,118815199006.63579
FIN,1984,0.30368667055042675,0.37913598582929864,0.38260549283964174,12613637045.062204,113139684019.64307,122125583530.32593
FIN,1985,0.31295847005125227,0.38624264871299924,0.38903433067371845,12279626171.52321,117444656507.16196,126480221271.84453
FIN,1986,0.41310466730137585,0.4931628946316849,0.4962561121381872,11671474298.004099,121095447334.757,130056477416.54195
FIN,1987,0.49759737292088196,0.5966998208992945,0.5951461402737322,9720976838.375444,126072017300.1012,134528777492.4637
FIN,1988,0.5214947259420543,0.6697041034873644,0.6667788359834561,10864806527.94766,131303293602.25436,140376821786.02298
FIN,1989,0.5713348683896057,0.6962226062157304,0.694215126247778,10874259665.878008,138213019354.6614,147562143764.81866
FIN,1990,0.6397149618014619,0.8230964363274251,0.8202006341064463,11933011114.077085,140049299654.64734,149850902442.681
FIN,1991,0.5400053499391674,0.7865267794332674,0.7781579721786351,11416239573.884678,133500952123.69574,142859044494.49057
FIN,1992,0.4380238914807545,0.722222260212823,0.7098393321933957,10990848367.01898,129204687545.12758,138240797869.16486
FIN,1993,0.3273543581822519,0.5829219529265126,0.571851669062888,11917255884.19317,126933011797.60498,136212253969.30959
FIN,1994,0.35840307949131023,0.6569703773128853,0.6433730625282488,12065355045.10197,130847216870.9597,140333829779.2218
FIN,1995,0.42924828207353716,0.8293795982522176,0.8096267294722439,11869990194.541426,135455877683.13542,145053899578.55035
FIN,1996,0.40468161325597934,0.784390290326507,0.7646474120072234,11261838321.022314,141198743636.1442,150804646172.507
FIN,1997,0.35892322265110244,0.7099800668632881,0.691718354512087,12103167596.823364,148887827239.64188,159098709379.33286
FIN,1998,0.3570712604050744,0.7222506631874316,0.7019301135372479,10883712803.808357,155946675932.83026,165997795102.32074
FIN,1999,0.357970054713588,0.7030267566434607,0.6836762040098331,10905770125.645838,161811452611.1493,172101528699.48697
FIN,2000,0.31466313327440715,0.6269207337088168,0.609578303703168,11829026596.843246,169858648970.2459,180797227759.32382
FIN,2001,0.30862611275747875,0.6338345019873812,0.6154282368364438,11602151286.514874,174211514956.99387,185240112251.64484
FIN,2002,0.3236551572942689,0.6775467487974727,0.6574151691230974,11592698148.584526,176128343414.77408,187229058250.49896
FIN,2003,0.38856609973806644,0.8164933256439932,0.7918569264005137,11201968447.463438,178077826531.11954,189115049706.7503
FIN,2004,0.4230915667840915,0.9122887841640055,0.8838408916825781,11107437068.159948,184396502963.49557,195648703371.92825
FIN,2005,0.40210582321012184,0.9231406391482717,0.8929712918568687,11608453378.46844,188873456652.7914,200481910031.25983
FIN,2006,0.3666776285862134,0.9470918662285392,0.9134560311628711,11847932872.703943,195231318675.4457,207176218037.64218
FIN,2007,0.48189456664599317,1.0619356951863914,1.0283490564562687,12664053780.690733,206069399853.25247,218734279655.55698
FIN,2008,0.49678595533148745,1.1771632569300978,1.1377221150552383,12682960056.551432,208206103012.0387,220961944429.0176
FIN,2009,0.42037048447336506,1.1351730509232447,1.0940415392421248,13590461297.864925,190396252230.55093,202776325552.12234
FIN,2010,0.4412337065580121,1.081791131771138,1.0451165552068173,13379341217.420467,196338311600.80774,208876665043.48853
FIN,2011,0.47141166150015495,1.1614367215429013,1.121773363263039,13183976366.85992,199874811123.42438,212482336771.78668
FIN,2012,0.45035610011063065,1.1063506842016761,1.0685191105143894,12509652527.828367,195814748575.14484,208020219013.26517
FIN,2013,0.4765393530894574,1.17161824437689,1.131595085278829,12544314033.572977,193454905249.4961,205579856942.99872
FIN,2014,0.4574834051552239,1.193772238802049,1.1514492854112717,13256450424.32593,192305461267.9993,204640821004.97314
FIN,2015,0.3521093944042505,1.0193151048337843,0.9806820611733289,13647180125.447016,192744122181.39246,205237052257.18933
FIN,2016,0.36546861476302417,1.0157171493285957,0.9781697672340682,13653482217.400583,197341898107.3798,210018215960.91956
FIN,2017,0.38062497212646357,1.0444534384979067,1.0061226025240362,13792128240.379032,204926486803.4687,217951372584.33563
FIN,2018,0.4258528147885801,1.1138809281465583,1.074207053298806,13596763389.81849,206580989504.108,219600908003.18054
FIN,2019,0.3856149620621918,1.0726997889576166,1.0330669132475072,15162833240.279625,209479634696.0835,223176032779.27795
FIN,2020,0.40161138532460416,1.113183827581947,1.0721736354384093,15061999769.02257,204402923777.80588,217863125833.53323
FIN,2021,0.4264854395862903,1.180312390303105,1.1368249356708444,14894994332.253073,210367841409.05832,224003063225.90045
FIN,2022,0.3992199785927672,1.1057823851039907,1.065058473681019,15723719424.14699,214428992445.95663,228521749414.42352
FIN,2023,0.4731163903418684,1.1791291596459859,1.1386234154291803,14450696849.526674,213637661220.05875,227242171527.78867
FRA,1970,0.19542409061922522,0.13070911384159514,0.13444748070791596,47663768830.623795,921180037309.228,964847198039.2317
FRA,1971,0.20071464380649148,0.13967120043194997,0.1428711123018386,47535773357.4137,971565322562.311,1016586336998.5323
FRA,1972,0.255104018175019,0.16353086240236253,0.1685637167096257,51145827499.54394,1006392307554.3071,1053748170393.4005
FRA,1973,0.3086632897289981,0.20307541984403907,0.20910816352003703,54799516462.08672,1061384370433.2892,1111652800901.3533
FRA,1974,0.27618726290435863,0.21037130094266335,0.21355256563583294,52521778836.55248,1124767376789.597,1175938214111.966
FRA,1975,0.3300103770794714,0.26904191627123264,0.2714762530706629,49318983018.272545,1122259503819.9888,1172149018726.6628
FRA,1976,0.3310617799574611,0.26745229321582237,0.2694013896507468,47908123824.93398,1162127870760.382,1212593272871.7258
FRA,1977,0.3385072005106146,0.2856834915675565,0.28697043024208635,48990267371.1648,1214796001800.8423,1267136552327.3438
FRA,1978,0.35281688066591704,0.3461861209250013,0.346631083909564,56165286340.999016,1233807746971.2573,1289391516706.395
FRA,1979,0.38973513512217833,0.40667259538347755,0.4067376735198386,61100966327.262024,1265911133509.361,1324255397577.455
FRA,1980,0.3944056541098717,0.4590885278516556,0.45667350288721653,60149145444.66329,1295102484508.8389,1353899125249.082
